Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-16 00:00:00-04:00,24.687264270439563,24.742497220261978,24.529455304880877,24.733619689941406,8300,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,24.814496652628176,24.879592895507812,24.785892532378924,24.879592895507812,700,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,24.879594479422426,24.879594479422426,24.819428939662366,24.84014129638672,2400,0.0,0.0,0.0
2025-07-21 00:00:00-04:00,24.963427228500226,24.963427228500226,24.910167694091797,24.910167694091797,2200,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,24.87466232588501,24.943705397404784,24.864799029953613,24.923978805541992,2300,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,24.973291985738566,25.090662002563477,24.973291985738566,25.090662002563477,600,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,25.16069116071015,25.16069116071015,25.130115509033203,25.130115509033203,100,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,25.140963954525642,25.18337631225586,25.140963954525642,25.18337631225586,100,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,25.170553602781577,25.170553602781577,25.150827012452794,25.160690307617188,9800,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,25.20014355481591,25.239596738522895,25.110390007483257,25.12222671508789,168300,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,25.18041660540073,25.26918437961776,25.01767505892579,25.08277130126953,449000,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,25.27904625381968,25.27904625381968,25.042332812006958,25.06205940246582,794300,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,24.73657914954485,24.73657914954485,24.64288066305783,24.679372787475586,23000,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,24.93877158558991,25.022608656278948,24.93877158558991,24.992033004760742,46100,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,24.997949600219727,25.00288218858346,24.993018893087253,24.997949600219727,13700,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,25.081786898413704,25.229732569733805,25.071923602828193,25.08671760559082,453100,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,25.210004609318958,25.210004609318958,25.002881056966675,25.08277130126953,443900,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,25.229732231516095,25.283979415893555,25.210993287016727,25.283979415893555,12900,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,25.30863627360567,25.328362864169055,25.20014190673828,25.20014190673828,17100,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,25.308635724056032,25.496034567876574,25.308635724056032,25.4408016204834,49700,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,25.52463748596956,25.722885395270776,25.43685735562563,25.574939727783203,479300,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,25.496036097331046,25.57494058137335,25.476309506012644,25.54436492919922,123400,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,25.515762550077714,25.515762550077714,25.47236442565918,25.47236442565918,500,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,25.47630763716566,25.505897521972656,25.47532187204144,25.505897521972656,4800,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,25.333293914794922,25.33822650311828,25.333293914794922,25.333293914794922,1200,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,25.296801826495347,25.338226538559514,25.137019450511236,25.294828414916992,6700,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,25.298772184846364,25.298772184846364,25.19027970261298,25.219867706298828,12700,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,25.51082919592623,25.5995969724812,25.51082919592623,25.51970672607422,26900,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,25.496035413421087,25.579870602428535,25.44671893644796,25.476308822631836,31300,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,25.45658186329847,25.5137882232666,25.42304703568849,25.5137882232666,7200,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,25.5157610483738,25.59466552734375,25.5157610483738,25.59466552734375,4000,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,25.614389352381547,25.68343241517531,25.55521146550371,25.663705825805664,12800,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,25.505899033581347,25.60452822632096,25.48617244254092,25.515762329101562,4200,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,25.31849960490295,25.35992431640625,25.200141942585503,25.35992431640625,3400,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,25.545349912247612,25.545349912247612,25.42699413042362,25.525623321533203,4100,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,25.59466644994998,25.713022232055664,25.535486677665897,25.713022232055664,3100,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,25.900421879405155,25.900421879405155,25.653845130988767,25.693296432495117,2600,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,25.762339702359313,25.791927708411034,25.7524764065983,25.75444793701172,5900,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,25.782063646490947,25.801790237426758,25.743598111027996,25.801790237426758,2700,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,25.821518240658893,25.90042272748653,25.801791648644144,25.86096954345703,5800,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,25.930009653377624,26.038502134602314,25.910283063616355,26.02863883972168,19400,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,26.028641143043494,26.068094326057313,25.98918984126098,26.01877784729004,31500,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,26.107544665831913,26.146997847391965,26.102613958752524,26.137134552001953,14800,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,26.17658606898335,26.17658606898335,26.12135124206543,26.12135124206543,400,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,26.127270569844175,26.137133864974928,26.048366090029347,26.06907844543457,2200,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,26.137132640459928,26.203214645385742,26.137132640459928,26.203214645385742,300,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,26.25549140721105,26.289024353027344,26.23576481703828,26.289024353027344,13500,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,26.26535543099424,26.38469886779785,26.26535543099424,26.38469886779785,1100,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,26.413298359761164,26.413298359761164,26.235762824154293,26.272254943847656,1600,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,26.28015059765807,26.285081304940903,26.18645022820238,26.195327758789062,4300,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,26.03850414547532,26.127271925025145,26.03850414547532,26.111492156982422,600,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,26.225901863073503,26.245628453502857,26.16672397301664,26.223928451538086,15100,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,26.244679829527975,26.265430427597625,26.234798323108432,26.25653839111328,4100,0.049,0.0,0.0
2025-09-30 00:00:00-04:00,26.284204537560164,26.35040855407715,26.274323031635987,26.35040855407715,400,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,26.38301938667431,26.45119857788086,26.373137880122936,26.45119857788086,500,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,26.46700819242367,26.481829509241592,26.46700819242367,26.474912643432617,1200,0.0,0.0,0.0
